Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,230613,6/13/2023,088691,CMX ,01,088 ,432898,14225,41384,93585,252488,12651,110512,35869,27364,116805,31239,8803,383945,409798,48953,23100,432898,14225,41384,93585,252488,12651,110512,35869,27364,116805,31239,8803,383945,409798,48953,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3403,365,-2254,2311,-7195,1422,-10473,8312,869,323,-3030,422,-4761,-1454,1358,-1949,100,3.3,9.6,21.6,58.3,2.9,25.5,8.3,6.3,27,7.2,2,88.7,94.7,11.3,5.3,100,3.3,9.6,21.6,58.3,2.9,25.5,8.3,6.3,27,7.2,2,88.7,94.7,11.3,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,16,15,22,23,29,81,42,50,73,27,33,244,171,298,16,15,22,23,29,81,42,50,73,27,33,244,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,40.6,27.1,54.8,17.5,39.7,27.1,53.3,17.5,40.6,27.1,54.8,17.5,39.7,27.1,53.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230606,6/6/2023,088691,CMX ,01,088 ,436301,13860,43638,91274,259683,11229,120985,27557,26495,116482,34269,8381,388706,411252,47595,25049,436301,13860,43638,91274,259683,11229,120985,27557,26495,116482,34269,8381,388706,411252,47595,25049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13214,1464,-130,-2060,7716,-16370,-1919,-8644,1593,2080,2480,-1986,-17198,-15341,3984,2127,100,3.2,10,20.9,59.5,2.6,27.7,6.3,6.1,26.7,7.9,1.9,89.1,94.3,10.9,5.7,100,3.2,10,20.9,59.5,2.6,27.7,6.3,6.1,26.7,7.9,1.9,89.1,94.3,10.9,5.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,13,16,20,23,30,86,32,45,70,37,29,239,165,296,13,16,20,23,30,86,32,45,70,37,29,239,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,41.1,26.9,54.4,17.6,40.5,26.8,53.4,17.6,41.1,26.9,54.4,17.6,40.5,26.8,53.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230530,5/30/2023,088691,CMX ,01,088 ,449515,12396,43768,93334,251967,27599,122904,36201,24902,114402,31789,10367,405904,426593,43611,22922,449515,12396,43768,93334,251967,27599,122904,36201,24902,114402,31789,10367,405904,426593,43611,22922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29565,-6039,-1092,-6403,-8368,2787,-5646,790,-2677,6803,-8217,-12674,-23849,-29451,-5716,-114,100,2.8,9.7,20.8,56.1,6.1,27.3,8.1,5.5,25.4,7.1,2.3,90.3,94.9,9.7,5.1,100,2.8,9.7,20.8,56.1,6.1,27.3,8.1,5.5,25.4,7.1,2.3,90.3,94.9,9.7,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,15,17,21,26,28,88,32,47,70,32,33,245,172,303,15,17,21,26,28,88,32,47,70,32,33,245,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,40,26.3,53.8,17.3,38.8,25.9,51.2,17.3,40,26.3,53.8,17.3,38.8,25.9,51.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230523,5/23/2023,088691,CMX ,01,088 ,479080,18435,44860,99737,260335,24812,128550,35411,27579,107599,40006,23041,429753,456044,49327,23036,479080,18435,44860,99737,260335,24812,128550,35411,27579,107599,40006,23041,429753,456044,49327,23036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42752,287,-7502,-236,-16981,4611,-11236,-392,-17438,-7865,373,-5350,-37227,-42679,-5525,-73,100,3.8,9.4,20.8,54.3,5.2,26.8,7.4,5.8,22.5,8.4,4.8,89.7,95.2,10.3,4.8,100,3.8,9.4,20.8,54.3,5.2,26.8,7.4,5.8,22.5,8.4,4.8,89.7,95.2,10.3,4.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,13,19,21,24,31,98,30,53,74,38,35,261,179,316,13,19,21,24,31,98,30,53,74,38,35,261,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,37.6,26.3,50,16.3,35.8,25.6,47.4,16.3,37.6,26.3,50,16.3,35.8,25.6,47.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230516,5/16/2023,088691,CMX ,01,088 ,521832,18148,52362,99973,277316,20201,139786,35803,45017,115464,39633,28391,466980,498723,54852,23109,521832,18148,52362,99973,277316,20201,139786,35803,45017,115464,39633,28391,466980,498723,54852,23109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,-102,-2656,198,-8206,7241,-3677,3326,-2141,-7545,1452,6067,41,5083,2840,-2202,100,3.5,10,19.2,53.1,3.9,26.8,6.9,8.6,22.1,7.6,5.4,89.5,95.6,10.5,4.4,100,3.5,10,19.2,53.1,3.9,26.8,6.9,8.6,22.1,7.6,5.4,89.5,95.6,10.5,4.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,12,20,22,23,28,97,36,53,79,40,38,265,190,330,12,20,22,23,28,97,36,53,79,40,38,265,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,35.8,24.6,47.7,15.1,34.1,23.1,45,15.4,35.8,24.6,47.7,15.1,34.1,23.1,45,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230509,5/9/2023,088691,CMX ,01,088 ,518951,18250,55018,99775,285522,12960,143463,32477,47158,123009,38181,22324,466939,493640,52012,25311,518951,18250,55018,99775,285522,12960,143463,32477,47158,123009,38181,22324,466939,493640,52012,25311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25147,-512,725,1450,5144,2596,272,3076,15308,3787,736,-2264,20637,25321,4510,-174,100,3.5,10.6,19.2,55,2.5,27.6,6.3,9.1,23.7,7.4,4.3,90,95.1,10,4.9,100,3.5,10.6,19.2,55,2.5,27.6,6.3,9.1,23.7,7.4,4.3,90,95.1,10,4.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,10,16,21,24,25,99,34,51,89,44,37,271,184,337,10,16,21,24,25,99,34,51,89,44,37,271,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,36.4,26,49.3,15.2,34.5,23.4,45.7,16.2,36.4,26,49.3,15.2,34.5,23.4,45.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230502,5/2/2023,088691,CMX ,01,088 ,493804,18762,54293,98325,280378,10364,143191,29401,31850,119222,37445,24588,446302,468319,47502,25485,493804,18762,54293,98325,280378,10364,143191,29401,31850,119222,37445,24588,446302,468319,47502,25485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20595,1219,1730,1169,6314,545,7212,-3775,4143,2015,2699,7838,24141,19494,-3546,1101,100,3.8,11,19.9,56.8,2.1,29,6,6.4,24.1,7.6,5,90.4,94.8,9.6,5.2,100,3.8,11,19.9,56.8,2.1,29,6,6.4,24.1,7.6,5,90.4,94.8,9.6,5.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,10,17,21,23,26,103,29,46,86,43,40,275,174,332,10,17,21,23,26,103,29,46,86,43,40,275,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,37.8,24.6,49.7,15.5,35.7,24.1,47.4,15.5,37.8,24.6,49.7,15.5,35.7,24.1,47.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230425,4/25/2023,088691,CMX ,01,088 ,473209,17543,52563,97156,274064,9819,135979,33176,27707,117207,34746,16750,422161,448825,51048,24384,473209,17543,52563,97156,274064,9819,135979,33176,27707,117207,34746,16750,422161,448825,51048,24384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9045,196,1272,97,-5476,729,-1191,-1298,-3339,-5684,-948,-254,-9446,-9314,401,269,100,3.7,11.1,20.5,57.9,2.1,28.7,7,5.9,24.8,7.3,3.5,89.2,94.8,10.8,5.2,100,3.7,11.1,20.5,57.9,2.1,28.7,7,5.9,24.8,7.3,3.5,89.2,94.8,10.8,5.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,11,15,21,22,25,93,29,44,85,39,33,255,167,315,11,15,21,22,25,93,29,44,85,39,33,255,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,38.6,25.3,51.5,15.7,36.8,24.5,49.2,15.7,38.6,25.3,51.5,15.7,36.8,24.5,49.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230418,4/18/2023,088691,CMX ,01,088 ,482254,17347,51291,97059,279540,9090,137170,34474,31046,122891,35694,17004,431607,458139,50647,24115,482254,17347,51291,97059,279540,9090,137170,34474,31046,122891,35694,17004,431607,458139,50647,24115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687,831,-158,1242,2108,1713,2155,4065,-1393,-2259,-1317,1853,4142,6871,1545,-1184,100,3.6,10.6,20.1,58,1.9,28.4,7.1,6.4,25.5,7.4,3.5,89.5,95,10.5,5,100,3.6,10.6,20.1,58,1.9,28.4,7.1,6.4,25.5,7.4,3.5,89.5,95,10.5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,12,16,22,21,26,93,35,47,83,37,34,257,173,319,12,16,22,21,26,93,35,47,83,37,34,257,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,38.4,24.9,51.1,15.4,36.5,24.2,48.8,15.4,38.4,24.9,51.1,15.4,36.5,24.2,48.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230411,4/11/2023,088691,CMX ,01,088 ,476567,16516,51449,95817,277432,7377,135015,30409,32439,125150,37011,15151,427465,451268,49102,25299,476567,16516,51449,95817,277432,7377,135015,30409,32439,125150,37011,15151,427465,451268,49102,25299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,753,-253,2354,1658,-266,-7333,-1808,746,1334,-1720,2025,-387,382,362,-407,100,3.5,10.8,20.1,58.2,1.5,28.3,6.4,6.8,26.3,7.8,3.2,89.7,94.7,10.3,5.3,100,3.5,10.8,20.1,58.2,1.5,28.3,6.4,6.8,26.3,7.8,3.2,89.7,94.7,10.3,5.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,12,16,20,25,28,102,29,47,88,37,33,269,172,329,12,16,20,25,28,102,29,47,88,37,33,269,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,38.1,25.1,50.9,15.5,36.3,24.5,48.8,15.5,38.1,25.1,50.9,15.5,36.3,24.5,48.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230404,4/4/2023,088691,CMX ,01,088 ,476592,15763,51702,93463,275774,7643,142348,32217,31693,123816,38731,13126,427852,450886,48740,25706,476592,15763,51702,93463,275774,7643,142348,32217,31693,123816,38731,13126,427852,450886,48740,25706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2019,54,-8336,307,25439,-15278,11818,847,-10950,9211,6596,1467,-3371,-215,1352,-1804,100,3.3,10.8,19.6,57.9,1.6,29.9,6.8,6.6,26,8.1,2.8,89.8,94.6,10.2,5.4,100,3.3,10.8,19.6,57.9,1.6,29.9,6.8,6.6,26,8.1,2.8,89.8,94.6,10.2,5.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,13,18,20,25,27,106,26,46,89,38,30,271,170,334,13,18,20,25,27,106,26,46,89,38,30,271,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,36.5,25.1,48.8,15.6,34.7,24.4,46.8,15.6,36.5,25.1,48.8,15.6,34.7,24.4,46.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230328,3/28/2023,088691,CMX ,01,088 ,478611,15709,60038,93156,250335,22921,130530,31370,42643,114605,32135,11659,431223,451101,47388,27510,478611,15709,60038,93156,250335,22921,130530,31370,42643,114605,32135,11659,431223,451101,47388,27510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8737,1207,4250,-1815,13082,10716,5440,-12491,-2364,1804,-3290,-6015,8973,3888,-236,4849,100,3.3,12.5,19.5,52.3,4.8,27.3,6.6,8.9,23.9,6.7,2.4,90.1,94.3,9.9,5.7,100,3.3,12.5,19.5,52.3,4.8,27.3,6.6,8.9,23.9,6.7,2.4,90.1,94.3,9.9,5.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,12,19,18,23,28,97,24,54,79,31,31,262,160,302,12,19,18,23,28,97,24,54,79,31,31,262,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36.6,25.8,50.2,16,32.9,24.9,45.4,16,36.6,25.8,50.2,16,32.9,24.9,45.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230321,3/21/2023,088691,CMX ,01,088 ,469874,14502,55788,94971,237253,12205,125090,43861,45007,112801,35425,17674,422250,447213,47624,22661,469874,14502,55788,94971,237253,12205,125090,43861,45007,112801,35425,17674,422250,447213,47624,22661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10810,2900,8119,-5490,17419,1811,6530,-14978,876,538,3772,-2184,4981,14835,5829,-4025,100,3.1,11.9,20.2,50.5,2.6,26.6,9.3,9.6,24,7.5,3.8,89.9,95.2,10.1,4.8,100,3.1,11.9,20.2,50.5,2.6,26.6,9.3,9.6,24,7.5,3.8,89.9,95.2,10.1,4.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,9,18,21,23,34,92,29,56,78,34,39,263,176,304,9,18,21,23,34,92,29,56,78,34,39,263,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,33.3,26.6,48.7,16.5,31.7,25.7,44.5,16.5,33.3,26.6,48.7,16.5,31.7,25.7,44.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230314,3/14/2023,088691,CMX ,01,088 ,459064,11602,47669,100461,219834,10394,118560,58839,44131,112263,31653,19858,417269,432378,41795,26686,459064,11602,47669,100461,219834,10394,118560,58839,44131,112263,31653,19858,417269,432378,41795,26686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,-15,6453,5149,35201,-8071,15121,-30201,-1048,128,3593,-8829,2435,-2902,-1845,3492,100,2.5,10.4,21.9,47.9,2.3,25.8,12.8,9.6,24.5,6.9,4.3,90.9,94.2,9.1,5.8,100,2.5,10.4,21.9,47.9,2.3,25.8,12.8,9.6,24.5,6.9,4.3,90.9,94.2,9.1,5.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,13,15,20,25,34,93,29,52,86,29,40,266,176,310,13,15,20,25,34,93,29,52,86,29,40,266,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,33.4,26.7,49.4,16.1,31.1,25.5,45.7,16.3,33.4,26.7,49.4,16.1,31.1,25.5,45.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230307,3/7/2023,088691,CMX ,01,088 ,458474,11617,41216,95312,184633,18465,103439,89040,45179,112135,28060,28687,414834,435280,43640,23194,458474,11617,41216,95312,184633,18465,103439,89040,45179,112135,28060,28687,414834,435280,43640,23194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31584,-1155,-779,1459,-7484,1699,4014,16190,5245,3141,1084,15499,29902,31454,1682,130,100,2.5,9,20.8,40.3,4,22.6,19.4,9.9,24.5,6.1,6.3,90.5,94.9,9.5,5.1,100,2.5,9,20.8,40.3,4,22.6,19.4,9.9,24.5,6.1,6.3,90.5,94.9,9.5,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,9,15,24,20,26,79,42,52,85,27,38,248,175,303,9,15,24,20,26,79,42,52,85,27,38,248,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,32.7,26.9,48.1,16.4,29.8,26.3,44.2,16.4,32.7,26.9,48.1,16.4,29.8,26.3,44.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230228,2/28/2023,088691,CMX ,01,088 ,426890,12772,41995,93853,192117,16766,99425,72850,39934,108994,26976,13188,384932,403826,41958,23064,426890,12772,41995,93853,192117,16766,99425,72850,39934,108994,26976,13188,384932,403826,41958,23064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4242,2076,1516,2297,989,-22,-5285,4846,2751,3519,-8104,904,6240,2880,-1998,1362,100,3,9.8,22,45,3.9,23.3,17.1,9.4,25.5,6.3,3.1,90.2,94.6,9.8,5.4,100,3,9.8,22,45,3.9,23.3,17.1,9.4,25.5,6.3,3.1,90.2,94.6,9.8,5.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,10,14,21,23,25,81,34,52,78,24,33,242,158,285,10,14,21,23,25,81,34,52,78,24,33,242,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,35.3,28.3,53.1,17.2,32.3,27.2,48.2,17.2,35.3,28.3,53.1,17.2,32.3,27.2,48.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230221,2/21/2023,088691,CMX ,01,088 ,422648,10696,40479,91556,191128,16788,104710,68004,37183,105475,35080,12284,378692,400946,43956,21702,422648,10696,40479,91556,191128,16788,104710,68004,37183,105475,35080,12284,378692,400946,43956,21702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3468,-1529,-1639,-1304,-911,1061,-1396,3071,2136,1207,-4832,-2155,-1980,-3269,-1488,-199,100,2.5,9.6,21.7,45.2,4,24.8,16.1,8.8,25,8.3,2.9,89.6,94.9,10.4,5.1,100,2.5,9.6,21.7,45.2,4,24.8,16.1,8.8,25,8.3,2.9,89.6,94.9,10.4,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,11,19,20,24,25,89,34,58,72,27,26,247,161,291,11,19,20,24,25,89,34,58,72,27,26,247,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,34.9,28.3,52.6,16.9,31.9,26.4,47.7,17.1,34.9,28.3,52.6,16.9,31.9,26.4,47.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,230214,2/14/2023,088691,CMX ,01,088 ,426116,12225,42118,92860,192039,15727,106106,64933,35047,104268,39912,14439,380672,404215,45444,21901,426116,12225,42118,92860,192039,15727,106106,64933,35047,104268,39912,14439,380672,404215,45444,21901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13639,-3026,-4115,2020,-20785,3016,-9415,8988,-645,-3509,1374,552,-11007,-11615,-2632,-2024,100,2.9,9.9,21.8,45.1,3.7,24.9,15.2,8.2,24.5,9.4,3.4,89.3,94.9,10.7,5.1,100,2.9,9.9,21.8,45.1,3.7,24.9,15.2,8.2,24.5,9.4,3.4,89.3,94.9,10.7,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,11,17,21,23,27,87,35,55,75,29,31,254,162,295,11,17,21,23,27,87,35,55,75,29,31,254,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,34.3,27.8,52,16.7,31.2,26.2,46.9,16.9,34.3,27.8,52,16.7,31.2,26.2,46.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
