Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,210615,6/15/2021,088691,CMX ,01,088 ,480127,15205,79346,65057,232142,26061,138546,41754,25408,135401,40157,18129,423807,462997,56320,17130,480127,15205,79346,65057,232142,26061,138546,41754,25408,135401,40157,18129,423807,462997,56320,17130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11731,1377,462,1163,-11502,287,-6491,4381,-1422,-8343,-1864,-793,-14222,-10451,2491,-1280,100,3.2,16.5,13.5,48.4,5.4,28.9,8.7,5.3,28.2,8.4,3.8,88.3,96.4,11.7,3.6,100,3.2,16.5,13.5,48.4,5.4,28.9,8.7,5.3,28.2,8.4,3.8,88.3,96.4,11.7,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,14,20,20,29,24,87,22,28,103,42,34,268,157,334,14,20,20,29,24,87,22,28,103,42,34,268,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28.8,28.9,43.8,18.1,28.7,26,43.7,19,28.8,28.9,43.8,18.1,28.7,26,43.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210608,6/8/2021,088691,CMX ,01,088 ,491858,13828,78884,63894,243644,25774,145037,37373,26830,143744,42021,18922,438029,473448,53829,18410,491858,13828,78884,63894,243644,25774,145037,37373,26830,143744,42021,18922,438029,473448,53829,18410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,2811,-1936,-670,708,-1631,-2233,76,-1277,2188,4193,2949,2137,3082,523,-422,100,2.8,16,13,49.5,5.2,29.5,7.6,5.5,29.2,8.5,3.8,89.1,96.3,10.9,3.7,100,2.8,16,13,49.5,5.2,29.5,7.6,5.5,29.2,8.5,3.8,89.1,96.3,10.9,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,15,21,17,30,24,92,18,34,98,46,37,273,161,334,15,21,17,30,24,92,18,34,98,46,37,273,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,28.6,28.1,43.8,17.5,28.6,25.3,43.7,18.5,28.6,28.1,43.8,17.5,28.6,25.3,43.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210601,6/1/2021,088691,CMX ,01,088 ,489198,11017,80820,64564,242936,27405,147270,37297,28107,141556,37828,15973,435892,470366,53306,18832,489198,11017,80820,64564,242936,27405,147270,37297,28107,141556,37828,15973,435892,470366,53306,18832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20966,-1509,-10166,-3651,2312,-2878,3408,690,-1771,-2848,811,-5512,-14761,-16514,-6205,-4452,100,2.3,16.5,13.2,49.7,5.6,30.1,7.6,5.7,28.9,7.7,3.3,89.1,96.2,10.9,3.8,100,2.3,16.5,13.2,49.7,5.6,30.1,7.6,5.7,28.9,7.7,3.3,89.1,96.2,10.9,3.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,15,21,20,28,22,97,21,32,105,37,35,280,154,340,15,21,20,28,22,97,21,32,105,37,35,280,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,28.4,28.2,43.7,17.4,28.3,25.2,43.3,18.6,28.4,28.2,43.7,17.4,28.3,25.2,43.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210525,5/25/2021,088691,CMX ,01,088 ,510164,12526,90986,68215,240624,30283,143862,36607,29878,144404,37017,21485,450653,486880,59511,23284,510164,12526,90986,68215,240624,30283,143862,36607,29878,144404,37017,21485,450653,486880,59511,23284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10246,-6443,6853,1017,5689,-5389,2086,-13179,2460,-4087,-4575,-4255,-14611,-12396,4365,2150,100,2.5,17.8,13.4,47.2,5.9,28.2,7.2,5.9,28.3,7.3,4.2,88.3,95.4,11.7,4.6,100,2.5,17.8,13.4,47.2,5.9,28.2,7.2,5.9,28.3,7.3,4.2,88.3,95.4,11.7,4.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,14,23,20,28,30,99,18,33,109,38,41,290,166,347,14,23,20,28,30,99,18,33,109,38,41,290,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,28.6,27.6,43.5,16.8,28.5,24.5,42.4,18.1,28.6,27.6,43.5,16.8,28.5,24.5,42.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210518,5/18/2021,088691,CMX ,01,088 ,520410,18969,84133,67198,234935,35672,141776,49786,27418,148491,41592,25740,465264,499276,55146,21134,520410,18969,84133,67198,234935,35672,141776,49786,27418,148491,41592,25740,465264,499276,55146,21134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21717,2610,-3017,52,11496,7426,10481,106,290,-2375,1366,2487,20971,20154,746,1563,100,3.6,16.2,12.9,45.1,6.9,27.2,9.6,5.3,28.5,8,4.9,89.4,95.9,10.6,4.1,100,3.6,16.2,12.9,45.1,6.9,27.2,9.6,5.3,28.5,8,4.9,89.4,95.9,10.6,4.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,14,25,20,26,25,107,19,35,106,35,46,299,166,353,14,25,20,26,25,107,19,35,106,35,46,299,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,29.1,26.8,42.6,16.5,29.1,24.6,42.4,17.5,29.1,26.8,42.6,16.5,29.1,24.6,42.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210511,5/11/2021,088691,CMX ,01,088 ,498693,16359,87150,67146,223439,28246,131295,49680,27128,150866,40226,23253,444293,479122,54400,19571,498693,16359,87150,67146,223439,28246,131295,49680,27128,150866,40226,23253,444293,479122,54400,19571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28352,5316,8864,-1323,20290,3797,13861,-14129,1920,-1894,4582,3401,25078,28725,3274,-373,100,3.3,17.5,13.5,44.8,5.7,26.3,10,5.4,30.3,8.1,4.7,89.1,96.1,10.9,3.9,100,3.3,17.5,13.5,44.8,5.7,26.3,10,5.4,30.3,8.1,4.7,89.1,96.1,10.9,3.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,15,23,17,27,23,92,24,37,108,31,41,281,159,330,15,23,17,27,23,92,24,37,108,31,41,281,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30.4,27.1,43.5,17.4,30.4,26.2,43.4,18,30.4,27.1,43.5,17.4,30.4,26.2,43.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210504,5/4/2021,088691,CMX ,01,088 ,470341,11043,78286,68469,203149,24449,117434,63809,25208,152760,35644,19852,419215,450397,51126,19944,470341,11043,78286,68469,203149,24449,117434,63809,25208,152760,35644,19852,419215,450397,51126,19944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2964,-499,-4982,-1062,-1833,1790,290,-2684,-222,-813,2039,625,109,-5267,-3073,2303,100,2.3,16.6,14.6,43.2,5.2,25,13.6,5.4,32.5,7.6,4.2,89.1,95.8,10.9,4.2,100,2.3,16.6,14.6,43.2,5.2,25,13.6,5.4,32.5,7.6,4.2,89.1,95.8,10.9,4.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,12,21,19,26,25,80,33,42,104,27,41,267,168,320,12,21,19,26,25,80,33,42,104,27,41,267,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,31.3,30,44.1,19.1,30.9,28.3,43.6,19.6,31.3,30,44.1,19.1,30.9,28.3,43.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210427,4/27/2021,088691,CMX ,01,088 ,473305,11542,83268,69531,204982,22659,117144,66493,25430,153573,33605,19227,419106,455664,54199,17641,473305,11542,83268,69531,204982,22659,117144,66493,25430,153573,33605,19227,419106,455664,54199,17641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567,-213,-4252,1678,-299,1362,301,6074,95,-5569,-463,87,-2259,2604,3826,-1037,100,2.4,17.6,14.7,43.3,4.8,24.8,14,5.4,32.4,7.1,4.1,88.5,96.3,11.5,3.7,100,2.4,17.6,14.7,43.3,4.8,24.8,14,5.4,32.4,7.1,4.1,88.5,96.3,11.5,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,14,23,19,26,24,78,33,41,103,29,39,264,170,322,14,23,19,26,24,78,33,41,103,29,39,264,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,31.8,31.9,44.9,20.9,31.6,30.3,44.5,21.4,31.8,31.9,44.9,20.9,31.6,30.3,44.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210420,4/20/2021,088691,CMX ,01,088 ,471738,11755,87520,67853,205281,21297,116843,60419,25335,159142,34068,19140,421365,453060,50373,18678,471738,11755,87520,67853,205281,21297,116843,60419,25335,159142,34068,19140,421365,453060,50373,18678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11005,170,883,336,4028,172,4773,2156,525,1699,3692,1130,8805,12586,2200,-1581,100,2.5,18.6,14.4,43.5,4.5,24.8,12.8,5.4,33.7,7.2,4.1,89.3,96,10.7,4,100,2.5,18.6,14.4,43.5,4.5,24.8,12.8,5.4,33.7,7.2,4.1,89.3,96,10.7,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,17,25,19,27,22,82,30,43,105,30,40,277,166,329,17,25,19,27,22,82,30,43,105,30,40,277,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,33,33.2,46.6,22.6,32.5,31.9,45.5,22.8,33,33.2,46.6,22.6,32.5,31.9,45.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210413,4/13/2021,088691,CMX ,01,088 ,460733,11585,86637,67517,201253,21125,112070,58263,24810,157443,30376,18010,412560,440474,48173,20259,460733,11585,86637,67517,201253,21125,112070,58263,24810,157443,30376,18010,412560,440474,48173,20259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2620,-331,-3890,1778,-674,584,-9493,3172,-1419,3303,-727,1086,-4492,-1868,1872,-752,100,2.5,18.8,14.7,43.7,4.6,24.3,12.6,5.4,34.2,6.6,3.9,89.5,95.6,10.5,4.4,100,2.5,18.8,14.7,43.7,4.6,24.3,12.6,5.4,34.2,6.6,3.9,89.5,95.6,10.5,4.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,15,22,20,26,20,76,39,38,107,30,37,268,163,329,15,22,20,26,20,76,39,38,107,30,37,268,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,33.3,32.9,47.9,22.2,32.8,31.7,46.2,22.4,33.3,32.9,47.9,22.2,32.8,31.7,46.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210406,4/6/2021,088691,CMX ,01,088 ,463353,11916,90527,65739,201927,20541,121563,55091,26229,154140,31103,16924,417052,442342,46301,21011,463353,11916,90527,65739,201927,20541,121563,55091,26229,154140,31103,16924,417052,442342,46301,21011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3968,-4525,1198,2013,17363,-11364,8554,-14845,-1051,3696,5114,1388,-1289,-2197,-2679,-1771,100,2.6,19.5,14.2,43.6,4.4,26.2,11.9,5.7,33.3,6.7,3.7,90,95.5,10,4.5,100,2.6,19.5,14.2,43.6,4.4,26.2,11.9,5.7,33.3,6.7,3.7,90,95.5,10,4.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,16,22,19,27,21,74,38,37,105,29,35,263,161,323,16,22,19,27,21,74,38,37,105,29,35,263,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,33.2,31.8,47.4,21.1,32.8,30.6,46.3,21.5,33.2,31.8,47.4,21.1,32.8,30.6,46.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210330,3/30/2021,088691,CMX ,01,088 ,467321,16441,89329,63726,184564,31905,113009,69936,27280,150444,25989,15536,418341,444539,48980,22782,467321,16441,89329,63726,184564,31905,113009,69936,27280,150444,25989,15536,418341,444539,48980,22782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18136,971,-3714,648,-2744,-6328,5068,5516,-4111,-4389,1702,-8918,-17059,-18597,-1077,461,100,3.5,19.1,13.6,39.5,6.8,24.2,15,5.8,32.2,5.6,3.3,89.5,95.1,10.5,4.9,100,3.5,19.1,13.6,39.5,6.8,24.2,15,5.8,32.2,5.6,3.3,89.5,95.1,10.5,4.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,15,21,19,27,22,62,47,32,110,24,30,250,160,318,15,21,19,27,22,62,47,32,110,24,30,250,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,32,30.7,46.7,20.5,31.6,29.2,43,21.1,32,30.7,46.7,20.5,31.6,29.2,43,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210323,3/23/2021,088691,CMX ,01,088 ,485457,15470,93043,63078,187308,38233,107941,64420,31391,154833,24287,24454,435400,463136,50057,22321,485457,15470,93043,63078,187308,38233,107941,64420,31391,154833,24287,24454,435400,463136,50057,22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8990,318,-1183,-1387,-7558,2454,7272,4872,-2840,-735,7794,4427,9509,7966,-519,1024,100,3.2,19.2,13,38.6,7.9,22.2,13.3,6.5,31.9,5,5,89.7,95.4,10.3,4.6,100,3.2,19.2,13,38.6,7.9,22.2,13.3,6.5,31.9,5,5,89.7,95.4,10.3,4.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,19,23,19,27,25,67,43,39,111,26,42,268,177,326,19,23,19,27,25,67,43,39,111,26,42,268,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,30.1,30.6,44.1,20.5,29.8,29.2,40.7,20.8,30.1,30.6,44.1,20.5,29.8,29.2,40.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210316,3/16/2021,088691,CMX ,01,088 ,476467,15152,94226,64465,194866,35779,100669,59548,34231,155568,16493,20027,425891,455170,50576,21297,476467,15152,94226,64465,194866,35779,100669,59548,34231,155568,16493,20027,425891,455170,50576,21297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,573,-2032,541,4741,9626,4446,-7245,3915,-3048,3610,-9517,6536,3098,-3940,-502,100,3.2,19.8,13.5,40.9,7.5,21.1,12.5,7.2,32.7,3.5,4.2,89.4,95.5,10.6,4.5,100,3.2,19.8,13.5,40.9,7.5,21.1,12.5,7.2,32.7,3.5,4.2,89.4,95.5,10.6,4.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,21,23,17,30,21,68,41,43,118,25,44,281,173,331,21,23,17,30,21,68,41,43,118,25,44,281,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,31.5,30.6,45.8,19.8,30.8,28.9,41.5,20.3,31.5,30.6,45.8,19.8,30.8,28.9,41.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210309,3/9/2021,088691,CMX ,01,088 ,473871,14579,96258,63924,190125,26153,96223,66793,30316,158616,12883,29544,419355,452072,54516,21799,473871,14579,96258,63924,190125,26153,96223,66793,30316,158616,12883,29544,419355,452072,54516,21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6863,2554,-2662,624,-8483,6634,-10385,6145,-6761,-309,-2364,13400,5757,5909,1106,954,100,3.1,20.3,13.5,40.1,5.5,20.3,14.1,6.4,33.5,2.7,6.2,88.5,95.4,11.5,4.6,100,3.1,20.3,13.5,40.1,5.5,20.3,14.1,6.4,33.5,2.7,6.2,88.5,95.4,11.5,4.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,21,25,16,30,19,62,44,42,112,25,43,270,175,326,21,25,16,30,19,62,44,42,112,25,43,270,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,30.8,30.9,43.5,20.3,30.4,29.5,41.9,20.6,30.8,30.9,43.5,20.3,30.4,29.5,41.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210302,3/2/2021,088691,CMX ,01,088 ,467008,12025,98920,63300,198608,19519,106608,60648,37077,158925,15247,16144,413598,446163,53410,20845,467008,12025,98920,63300,198608,19519,106608,60648,37077,158925,15247,16144,413598,446163,53410,20845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14117,1367,-4808,-709,-24060,2100,-18516,4647,1100,-32,2900,2886,-11804,-15235,-2313,1118,100,2.6,21.2,13.6,42.5,4.2,22.8,13,7.9,34,3.3,3.5,88.6,95.5,11.4,4.5,100,2.6,21.2,13.6,42.5,4.2,22.8,13,7.9,34,3.3,3.5,88.6,95.5,11.4,4.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,17,24,18,29,19,70,33,36,110,35,41,261,175,329,17,24,18,29,19,70,33,36,110,35,41,261,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,31.9,32.4,45.8,21.2,31.5,30.5,43.9,21.4,31.9,32.4,45.8,21.2,31.5,30.5,43.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210223,2/23/2021,088691,CMX ,01,088 ,481125,10658,103728,64009,222668,17419,125124,56001,35977,158957,12347,13258,425402,461398,55723,19727,481125,10658,103728,64009,222668,17419,125124,56001,35977,158957,12347,13258,425402,461398,55723,19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21891,-909,-7672,-689,-17275,2532,-873,-2040,1564,-18629,1774,-1470,-18474,-22587,-3417,696,100,2.2,21.6,13.3,46.3,3.6,26,11.6,7.5,33,2.6,2.8,88.4,95.9,11.6,4.1,100,2.2,21.6,13.3,46.3,3.6,26,11.6,7.5,33,2.6,2.8,88.4,95.9,11.6,4.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,17,23,18,28,24,68,27,33,113,26,42,263,159,313,17,23,18,28,24,68,27,33,113,26,42,263,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,31.9,31.8,47.2,21.2,31.5,30.8,45.4,21.5,31.9,31.8,47.2,21.2,31.5,30.8,45.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,210216,2/16/2021,088691,CMX ,01,088 ,503016,11567,111400,64698,239943,14887,125997,58041,34413,177586,10573,14728,443876,483985,59140,19031,503016,11567,111400,64698,239943,14887,125997,58041,34413,177586,10573,14728,443876,483985,59140,19031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3725,2077,-1086,714,-13240,561,-8736,10948,-2783,2993,-253,350,-4824,-5503,1099,1778,100,2.3,22.1,12.9,47.7,3,25,11.5,6.8,35.3,2.1,2.9,88.2,96.2,11.8,3.8,100,2.3,22.1,12.9,47.7,3,25,11.5,6.8,35.3,2.1,2.9,88.2,96.2,11.8,3.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,20,24,18,29,24,67,35,35,123,27,43,279,172,339,20,24,18,29,24,67,35,35,123,27,43,279,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,33.4,30.7,48.5,20.5,33,30.1,47.4,20.6,33.4,30.7,48.5,20.5,33,30.1,47.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
