Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,240618,6/18/2024,088691,CMX ,01,088 ,444345,15030,57588,55910,281082,12500,177639,17018,15366,109508,27045,10733,396686,421332,47659,23013,444345,15030,57588,55910,281082,12500,177639,17018,15366,109508,27045,10733,396686,421332,47659,23013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488,-892,859,436,5904,1722,9215,1559,-592,1163,-339,-912,10140,8201,-2652,-713,100,3.4,13,12.6,63.3,2.8,40,3.8,3.5,24.6,6.1,2.4,89.3,94.8,10.7,5.2,100,3.4,13,12.6,63.3,2.8,40,3.8,3.5,24.6,6.1,2.4,89.3,94.8,10.7,5.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,8,15,21,27,27,98,23,37,84,34,31,248,160,308,8,15,21,27,27,98,23,37,84,34,31,248,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,42.1,28.1,58.5,17.8,39.9,26.8,56.1,17.8,42.1,28.1,58.5,17.8,39.9,26.8,56.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240611,6/11/2024,088691,CMX ,01,088 ,436857,15922,56729,55474,275178,10778,168424,15459,15958,108345,27384,11645,386546,413131,50311,23726,436857,15922,56729,55474,275178,10778,168424,15459,15958,108345,27384,11645,386546,413131,50311,23726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10631,-40,881,-1264,-7605,60,-4136,-4802,-2020,-3661,381,-74,-11135,-13179,504,2548,100,3.6,13,12.7,63,2.5,38.6,3.5,3.7,24.8,6.3,2.7,88.5,94.6,11.5,5.4,100,3.6,13,12.7,63,2.5,38.6,3.5,3.7,24.8,6.3,2.7,88.5,94.6,11.5,5.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,8,13,20,24,23,88,27,40,82,35,30,236,156,294,8,13,20,24,23,88,27,40,82,35,30,236,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,42.4,27.7,59.1,17.7,40.5,26.6,56.6,17.8,42.4,27.7,59.1,17.7,40.5,26.6,56.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240604,6/4/2024,088691,CMX ,01,088 ,447488,15962,55848,56738,282783,10718,172560,20261,17978,112006,27003,11719,397681,426310,49807,21178,447488,15962,55848,56738,282783,10718,172560,20261,17978,112006,27003,11719,397681,426310,49807,21178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37942,-2580,-3338,-12410,-6671,-10773,-1884,-5355,-6939,-287,2467,-1348,-36221,-31957,-1721,-5985,100,3.6,12.5,12.7,63.2,2.4,38.6,4.5,4,25,6,2.6,88.9,95.3,11.1,4.7,100,3.6,12.5,12.7,63.2,2.4,38.6,4.5,4,25,6,2.6,88.9,95.3,11.1,4.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,9,14,20,24,24,95,31,48,88,32,30,255,163,311,9,14,20,24,24,95,31,48,88,32,30,255,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,42.5,26.3,58.7,17,40.4,25.8,56.2,17.1,42.5,26.3,58.7,17,40.4,25.8,56.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240528,5/28/2024,088691,CMX ,01,088 ,485430,18542,59186,69148,289454,21491,174444,25616,24917,112293,24536,13067,433902,458267,51528,27163,485430,18542,59186,69148,289454,21491,174444,25616,24917,112293,24536,13067,433902,458267,51528,27163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45161,-1948,1726,-7023,-8410,-362,-16161,-16466,-10393,2169,-4305,-7707,-41425,-45917,-3736,756,100,3.8,12.2,14.2,59.6,4.4,35.9,5.3,5.1,23.1,5.1,2.7,89.4,94.4,10.6,5.6,100,3.8,12.2,14.2,59.6,4.4,35.9,5.3,5.1,23.1,5.1,2.7,89.4,94.4,10.6,5.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,9,17,17,27,25,100,26,45,87,37,36,261,167,316,9,17,17,27,25,100,26,45,87,37,36,261,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,37.5,25.5,53.6,15.5,35,24.3,50.6,16,37.5,25.5,53.6,15.5,35,24.3,50.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240521,5/21/2024,088691,CMX ,01,088 ,530591,20490,57460,76171,297864,21853,190605,42082,35310,110124,28841,20774,475327,504184,55264,26407,530591,20490,57460,76171,297864,21853,190605,42082,35310,110124,28841,20774,475327,504184,55264,26407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7639,-14956,-7545,961,20103,-1074,18737,649,-1047,4350,-2872,-1963,5008,6251,2631,1388,100,3.9,10.8,14.4,56.1,4.1,35.9,7.9,6.7,20.8,5.4,3.9,89.6,95,10.4,5,100,3.9,10.8,14.4,56.1,4.1,35.9,7.9,6.7,20.8,5.4,3.9,89.6,95,10.4,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,10,18,20,27,30,103,25,49,90,39,40,283,174,333,10,18,20,27,30,103,25,49,90,39,40,283,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,34.9,23.7,49.7,14.4,32.7,22.2,47.4,14.9,34.9,23.7,49.7,14.4,32.7,22.2,47.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240514,5/14/2024,088691,CMX ,01,088 ,522952,35446,65005,75210,277761,22927,171868,41433,36357,105774,31713,22737,470319,497933,52633,25019,522952,35446,65005,75210,277761,22927,171868,41433,36357,105774,31713,22737,470319,497933,52633,25019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6883,-42,-2653,2079,9534,6647,7088,2752,-20442,-1590,-2183,1445,-4815,-4900,-2068,-1983,100,6.8,12.4,14.4,53.1,4.4,32.9,7.9,7,20.2,6.1,4.3,89.9,95.2,10.1,4.8,100,6.8,12.4,14.4,53.1,4.4,32.9,7.9,7,20.2,6.1,4.3,89.9,95.2,10.1,4.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,13,16,19,28,25,100,29,50,94,42,38,279,180,338,13,16,19,28,25,100,29,50,94,42,38,279,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,36.4,26.8,50.5,14.3,31.2,22,45.1,16.5,36.4,26.8,50.5,14.3,31.2,22,45.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240507,5/7/2024,088691,CMX ,01,088 ,529835,35488,67658,73131,268227,16280,164780,38681,56799,107364,33896,21292,475134,502833,54701,27002,529835,35488,67658,73131,268227,16280,164780,38681,56799,107364,33896,21292,475134,502833,54701,27002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10044,-2429,-986,46,-1629,357,-7073,1855,8154,367,-3918,6195,5617,10028,4427,16,100,6.7,12.8,13.8,50.6,3.1,31.1,7.3,10.7,20.3,6.4,4,89.7,94.9,10.3,5.1,100,6.7,12.8,13.8,50.6,3.1,31.1,7.3,10.7,20.3,6.4,4,89.7,94.9,10.3,5.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,8,17,18,27,25,97,28,45,86,45,37,261,176,327,8,17,18,27,25,97,28,45,86,45,37,261,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,36.4,29.2,52.7,13.8,30.4,21.3,43.9,19,36.4,29.2,52.7,13.8,30.4,21.3,43.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240430,4/30/2024,088691,CMX ,01,088 ,519791,37917,68644,73085,269856,15923,171853,36826,48645,106997,37814,15097,469517,492805,50274,26986,519791,37917,68644,73085,269856,15923,171853,36826,48645,106997,37814,15097,469517,492805,50274,26986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,0,-1866,-2788,-296,630,-4547,2565,4630,3862,-4569,395,2182,1489,1360,2053,100,7.3,13.2,14.1,51.9,3.1,33.1,7.1,9.4,20.6,7.3,2.9,90.3,94.8,9.7,5.2,100,7.3,13.2,14.1,51.9,3.1,33.1,7.1,9.4,20.6,7.3,2.9,90.3,94.8,9.7,5.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,7,16,20,28,27,97,25,49,92,41,40,261,184,326,7,16,20,28,27,97,25,49,92,41,40,261,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,36,28.6,51.8,14.2,30.1,22,44.2,18.3,36,28.6,51.8,14.2,30.1,22,44.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240423,4/23/2024,088691,CMX ,01,088 ,516249,37917,70510,75873,270152,15293,176400,34261,44015,103135,42383,14702,467335,491316,48914,24933,516249,37917,70510,75873,270152,15293,176400,34261,44015,103135,42383,14702,467335,491316,48914,24933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-944,120,-1190,-2139,3285,-1582,6490,-913,6950,-5732,703,-3720,387,3533,-1331,-4477,100,7.3,13.7,14.7,52.3,3,34.2,6.6,8.5,20,8.2,2.8,90.5,95.2,9.5,4.8,100,7.3,13.7,14.7,52.3,3,34.2,6.6,8.5,20,8.2,2.8,90.5,95.2,9.5,4.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,8,18,22,28,26,105,19,47,83,49,37,260,187,334,8,18,22,28,26,105,19,47,83,49,37,260,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,36.6,28.4,52.4,13.7,30.7,21.8,45,18.3,36.6,28.4,52.4,13.7,30.7,21.8,45,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240416,4/16/2024,088691,CMX ,01,088 ,517193,37797,71700,78012,266867,16875,169910,35174,37065,108867,41680,18422,466948,487783,50245,29410,517193,37797,71700,78012,266867,16875,169910,35174,37065,108867,41680,18422,466948,487783,50245,29410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11979,3606,-4517,-1216,5083,2200,-4707,2289,7476,3685,-2815,2249,13293,11965,-1314,14,100,7.3,13.9,15.1,51.6,3.3,32.9,6.8,7.2,21,8.1,3.6,90.3,94.3,9.7,5.7,100,7.3,13.9,15.1,51.6,3.3,32.9,6.8,7.2,21,8.1,3.6,90.3,94.3,9.7,5.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,10,19,22,29,29,100,27,46,86,50,34,268,186,340,10,19,22,29,29,100,27,46,86,50,34,268,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,27,51.1,13.5,30.2,21.3,44.6,17,36,27,51.1,13.5,30.2,21.3,44.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240409,4/9/2024,088691,CMX ,01,088 ,505214,34191,76217,79228,261784,14675,174617,32885,29589,105182,44495,16173,453655,475818,51559,29396,505214,34191,76217,79228,261784,14675,174617,32885,29589,105182,44495,16173,453655,475818,51559,29396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5169,1956,-905,-989,740,13,1544,6892,-564,-3144,-3661,3725,2541,6240,2628,-1071,100,6.8,15.1,15.7,51.8,2.9,34.6,6.5,5.9,20.8,8.8,3.2,89.8,94.2,10.2,5.8,100,6.8,15.1,15.7,51.8,2.9,34.6,6.5,5.9,20.8,8.8,3.2,89.8,94.2,10.2,5.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,10,20,21,29,28,96,30,45,81,50,36,258,191,335,10,20,21,29,28,96,30,45,81,50,36,258,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,36,27,51.5,13.6,30.6,22.5,45.5,16.7,36,27,51.5,13.6,30.6,22.5,45.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240402,4/2/2024,088691,CMX ,01,088 ,500045,32235,77122,80217,261044,14662,173073,25993,30153,108326,48156,12448,451114,469578,48931,30467,500045,32235,77122,80217,261044,14662,173073,25993,30153,108326,48156,12448,451114,469578,48931,30467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3597,-530,-3148,-204,9788,-13926,10067,-1218,-2987,5685,9014,-2629,-4524,-5106,927,1509,100,6.4,15.4,16,52.2,2.9,34.6,5.2,6,21.7,9.6,2.5,90.2,93.9,9.8,6.1,100,6.4,15.4,16,52.2,2.9,34.6,5.2,6,21.7,9.6,2.5,90.2,93.9,9.8,6.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,9,21,20,28,27,105,28,45,83,56,34,271,188,348,9,21,20,28,27,105,28,45,83,56,34,271,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9,35.9,26.6,51.8,13.2,30.6,22.4,45.5,15.9,35.9,26.6,51.8,13.2,30.6,22.4,45.5,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240326,3/26/2024,088691,CMX ,01,088 ,503642,32765,80270,80421,251256,28588,163006,27211,33140,102641,39142,15077,455638,474684,48004,28958,503642,32765,80270,80421,251256,28588,163006,27211,33140,102641,39142,15077,455638,474684,48004,28958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31405,629,-1076,3354,5869,-311,-9582,-2481,-16661,-3503,-8296,-4204,-30278,-27160,-1127,-4245,100,6.5,15.9,16,49.9,5.7,32.4,5.4,6.6,20.4,7.8,3,90.5,94.3,9.5,5.7,100,6.5,15.9,16,49.9,5.7,32.4,5.4,6.6,20.4,7.8,3,90.5,94.3,9.5,5.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,11,21,22,28,30,101,29,47,85,40,33,270,179,332,11,21,22,28,30,101,29,47,85,40,33,270,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,36.8,25.6,52.8,12.6,31.4,21.4,45.1,14.9,36.8,25.6,52.8,12.6,31.4,21.4,45.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240319,3/19/2024,088691,CMX ,01,088 ,535047,32136,81346,77067,245387,28899,172588,29692,49801,106144,47438,19281,485916,501844,49131,33203,535047,32136,81346,77067,245387,28899,172588,29692,49801,106144,47438,19281,485916,501844,49131,33203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18990,1665,2435,1991,478,5014,-1406,-3219,10801,-2924,-1111,2710,17851,17108,1139,1882,100,6,15.2,14.4,45.9,5.4,32.3,5.5,9.3,19.8,8.9,3.6,90.8,93.8,9.2,6.2,100,6,15.2,14.4,45.9,5.4,32.3,5.5,9.3,19.8,8.9,3.6,90.8,93.8,9.2,6.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,12,20,21,29,27,95,34,52,81,54,38,265,201,340,12,20,21,29,27,95,34,52,81,54,38,265,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,33.6,24.9,47.4,12.2,28.5,20.4,40.7,14.3,33.6,24.9,47.4,12.2,28.5,20.4,40.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240312,3/12/2024,088691,CMX ,01,088 ,516057,30471,78911,75076,244909,23885,173994,32911,39000,109068,48549,16571,468065,484736,47992,31321,516057,30471,78911,75076,244909,23885,173994,32911,39000,109068,48549,16571,468065,484736,47992,31321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44441,18821,18374,-1933,9995,8521,28888,-2432,496,-9974,11037,-3588,41231,42403,3210,2038,100,5.9,15.3,14.5,47.5,4.6,33.7,6.4,7.6,21.1,9.4,3.2,90.7,93.9,9.3,6.1,100,5.9,15.3,14.5,47.5,4.6,33.7,6.4,7.6,21.1,9.4,3.2,90.7,93.9,9.3,6.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,8,19,18,29,27,99,34,51,85,51,33,262,195,342,8,19,18,29,27,99,34,51,85,51,33,262,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,33.5,24.1,48,12.3,28.2,20.8,41,14.4,33.5,24.1,48,12.3,28.2,20.8,41,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240305,3/5/2024,088691,CMX ,01,088 ,471616,11650,60537,77009,234914,15364,145106,35343,38504,119042,37512,20159,426834,442333,44782,29283,471616,11650,60537,77009,234914,15364,145106,35343,38504,119042,37512,20159,426834,442333,44782,29283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60421,272,9487,-1734,37491,-2947,41221,-12389,2227,7979,11932,7564,54582,53365,5839,7056,100,2.5,12.8,16.3,49.8,3.3,30.8,7.5,8.2,25.2,8,4.3,90.5,93.8,9.5,6.2,100,2.5,12.8,16.3,49.8,3.3,30.8,7.5,8.2,25.2,8,4.3,90.5,93.8,9.5,6.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,9,19,20,30,24,96,38,51,86,49,38,274,188,342,9,19,20,30,24,96,38,51,86,49,38,274,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,29.5,22.5,45.5,12.9,28,21.9,42.8,12.9,29.5,22.5,45.5,12.9,28,21.9,42.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240227,2/27/2024,088691,CMX ,01,088 ,411195,11378,51050,78743,197423,18311,103885,47732,36277,111063,25580,12595,372252,388968,38943,22227,411195,11378,51050,78743,197423,18311,103885,47732,36277,111063,25580,12595,372252,388968,38943,22227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,764,1985,763,-1517,486,5045,-1185,607,-1131,3725,501,7035,4602,-2903,-470,100,2.8,12.4,19.1,48,4.5,25.3,11.6,8.8,27,6.2,3.1,90.5,94.6,9.5,5.4,100,2.8,12.4,19.1,48,4.5,25.3,11.6,8.8,27,6.2,3.1,90.5,94.6,9.5,5.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,10,15,24,25,28,81,47,55,89,32,38,262,186,320,10,15,24,25,28,81,47,55,89,32,38,262,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,30,24.1,47.1,14,27.9,23.8,43.8,14.1,30,24.1,47.1,14,27.9,23.8,43.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,240220,2/20/2024,088691,CMX ,01,088 ,407063,10614,49065,77980,198940,17825,98840,48917,35670,112194,21855,12094,365217,384366,41846,22697,407063,10614,49065,77980,198940,17825,98840,48917,35670,112194,21855,12094,365217,384366,41846,22697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13749,-5274,934,-874,-651,3038,-1802,-17549,-1028,-4669,1984,-758,-11367,-14030,-2382,281,100,2.6,12.1,19.2,48.9,4.4,24.3,12,8.8,27.6,5.4,3,89.7,94.4,10.3,5.6,100,2.6,12.1,19.2,48.9,4.4,24.3,12,8.8,27.6,5.4,3,89.7,94.4,10.3,5.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,8,14,24,24,30,76,43,52,93,30,35,254,177,308,8,14,24,24,30,76,43,52,93,30,35,254,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,31.8,24.1,49.1,14.2,29.9,23.6,46.4,14.2,31.8,24.1,49.1,14.2,29.9,23.6,46.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
