Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,220614,6/14/2022,088691,CMX ,01,088 ,497456,14920,55975,90077,227591,16929,109111,72206,34898,157485,39792,28310,451730,475701,45726,21755,497456,14920,55975,90077,227591,16929,109111,72206,34898,157485,39792,28310,451730,475701,45726,21755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3326,-1650,-5137,6134,-11696,477,-6104,14522,-48,2344,2388,537,1690,1043,1636,2283,100,3,11.3,18.1,45.8,3.4,21.9,14.5,7,31.7,8,5.7,90.8,95.6,9.2,4.4,100,3,11.3,18.1,45.8,3.4,21.9,14.5,7,31.7,8,5.7,90.8,95.6,9.2,4.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,16,19,15,24,19,79,37,42,102,34,31,258,163,321,16,19,15,24,19,79,37,42,102,34,31,258,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26.2,33.8,43.6,18.8,24.7,28.4,41.6,23,26.2,33.8,43.6,18.8,24.7,28.4,41.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220607,6/7/2022,088691,CMX ,01,088 ,494130,16570,61112,83943,239287,16452,115215,57684,34946,155141,37404,27773,450040,474658,44090,19472,494130,16570,61112,83943,239287,16452,115215,57684,34946,155141,37404,27773,450040,474658,44090,19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19592,-3400,-4157,-3490,-2903,-11505,2484,-4254,734,-1587,2472,-279,-17043,-19892,-2549,300,100,3.4,12.4,17,48.4,3.3,23.3,11.7,7.1,31.4,7.6,5.6,91.1,96.1,8.9,3.9,100,3.4,12.4,17,48.4,3.3,23.3,11.7,7.1,31.4,7.6,5.6,91.1,96.1,8.9,3.9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,15,23,14,26,23,82,27,39,102,34,29,259,158,318,15,23,14,26,23,82,27,39,102,34,29,259,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,28.4,33.5,46,18.7,26.5,27.7,43.8,23.1,28.4,33.5,46,18.7,26.5,27.7,43.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220531,5/31/2022,088691,CMX ,01,088 ,513722,19970,65269,87433,242190,27957,112731,61938,34212,156728,34932,28052,467083,494550,46639,19172,513722,19970,65269,87433,242190,27957,112731,61938,34212,156728,34932,28052,467083,494550,46639,19172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16376,-1214,2075,-1499,-16679,7709,-8443,1821,-4321,-4300,-3340,-3536,-15604,-16271,-772,-105,100,3.9,12.7,17,47.1,5.4,21.9,12.1,6.7,30.5,6.8,5.5,90.9,96.3,9.1,3.7,100,3.9,12.7,17,47.1,5.4,21.9,12.1,6.7,30.5,6.8,5.5,90.9,96.3,9.1,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,17,22,14,25,25,77,29,36,100,30,35,254,158,307,17,22,14,25,25,77,29,36,100,30,35,254,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,28.7,32.6,46.1,18.2,26.5,27,43.4,22.6,28.7,32.6,46.1,18.2,26.5,27,43.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220524,5/24/2022,088691,CMX ,01,088 ,530098,21184,63194,88932,258869,20248,121174,60117,38533,161028,38272,31588,482687,510821,47411,19277,530098,21184,63194,88932,258869,20248,121174,60117,38533,161028,38272,31588,482687,510821,47411,19277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25658,-3284,1169,-723,-108,-3316,5602,-12095,-10102,-6411,2833,-4247,-22481,-25866,-3177,208,100,4,11.9,16.8,48.8,3.8,22.9,11.3,7.3,30.4,7.2,6,91.1,96.4,8.9,3.6,100,4,11.9,16.8,48.8,3.8,22.9,11.3,7.3,30.4,7.2,6,91.1,96.4,8.9,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,18,21,15,25,25,90,22,37,100,31,40,270,158,317,18,21,15,25,25,90,22,37,100,31,40,270,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,29.4,32.3,46.4,18.2,27.9,26.8,44.6,22.6,29.4,32.3,46.4,18.2,27.9,26.8,44.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220517,5/17/2022,088691,CMX ,01,088 ,555756,24468,62025,89655,258977,23564,115572,72212,48635,167439,35439,35835,505168,536687,50588,19069,555756,24468,62025,89655,258977,23564,115572,72212,48635,167439,35439,35835,505168,536687,50588,19069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15691,2226,-3118,-67,-15600,3277,-8359,10273,-13228,2423,1746,-453,-14181,-17103,-1510,1412,100,4.4,11.2,16.1,46.6,4.2,20.8,13,8.8,30.1,6.4,6.4,90.9,96.6,9.1,3.4,100,4.4,11.2,16.1,46.6,4.2,20.8,13,8.8,30.1,6.4,6.4,90.9,96.6,9.1,3.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,19,18,15,25,22,82,29,40,107,25,40,269,157,316,19,18,15,25,22,82,29,40,107,25,40,269,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,28.4,31.1,44.9,17.2,27,25.4,43,21.4,28.4,31.1,44.9,17.2,27,25.4,43,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220510,5/10/2022,088691,CMX ,01,088 ,571447,22242,65143,89722,274577,20287,123931,61939,61863,165016,33693,36288,519349,553790,52098,17657,571447,22242,65143,89722,274577,20287,123931,61939,61863,165016,33693,36288,519349,553790,52098,17657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11006,-1189,1531,-2501,-9317,5146,-4897,958,21980,405,403,-8766,10178,11935,828,-929,100,3.9,11.4,15.7,48,3.6,21.7,10.8,10.8,28.9,5.9,6.4,90.9,96.9,9.1,3.1,100,3.9,11.4,15.7,48,3.6,21.7,10.8,10.8,28.9,5.9,6.4,90.9,96.9,9.1,3.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,19,23,16,26,24,86,31,41,105,31,42,283,168,334,19,23,16,26,24,86,31,41,105,31,42,283,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,29.2,31.8,45.9,16.7,27.9,25,43.6,22.1,29.2,31.8,45.9,16.7,27.9,25,43.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220503,5/3/2022,088691,CMX ,01,088 ,560441,23431,63612,92223,283894,15141,128828,60981,39883,164611,33290,45054,509171,541855,51270,18586,560441,23431,63612,92223,283894,15141,128828,60981,39883,164611,33290,45054,509171,541855,51270,18586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656,766,-3226,1691,-11759,792,-9387,3883,3820,-7685,-2099,12327,2324,3738,332,-1082,100,4.2,11.4,16.5,50.7,2.7,23,10.9,7.1,29.4,5.9,8,90.9,96.7,9.1,3.3,100,4.2,11.4,16.5,50.7,2.7,23,10.9,7.1,29.4,5.9,8,90.9,96.7,9.1,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,18,19,18,25,21,92,26,35,107,30,39,280,155,332,18,19,18,25,21,92,26,35,107,30,39,280,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,29.9,30.9,46.8,17.3,29.7,26.4,46.2,21.5,29.9,30.9,46.8,17.3,29.7,26.4,46.2,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220426,4/26/2022,088691,CMX ,01,088 ,557785,22665,66838,90532,295653,14349,138215,57098,36063,172296,35389,32727,506847,538117,50938,19668,557785,22665,66838,90532,295653,14349,138215,57098,36063,172296,35389,32727,506847,538117,50938,19668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17417,69,-5707,1075,-19380,-2755,-19345,804,1594,-889,695,6928,-13323,-17821,-4094,404,100,4.1,12,16.2,53,2.6,24.8,10.2,6.5,30.9,6.3,5.9,90.9,96.5,9.1,3.5,100,4.1,12,16.2,53,2.6,24.8,10.2,6.5,30.9,6.3,5.9,90.9,96.5,9.1,3.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,18,19,17,26,22,96,19,37,109,30,37,286,150,331,18,19,17,26,22,96,19,37,109,30,37,286,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,31.7,30.6,48.4,17.6,31.5,26.9,47.9,21.3,31.7,30.6,48.4,17.6,31.5,26.9,47.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220419,4/19/2022,088691,CMX ,01,088 ,575202,22596,72545,89457,315033,17104,157560,56294,34469,173185,34694,25799,520170,555938,55032,19264,575202,22596,72545,89457,315033,17104,157560,56294,34469,173185,34694,25799,520170,555938,55032,19264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2437,2324,544,1131,-9657,75,-7684,8075,2744,265,-964,-1060,-2205,-243,-232,-2194,100,3.9,12.6,15.6,54.8,3,27.4,9.8,6,30.1,6,4.5,90.4,96.7,9.6,3.3,100,3.9,12.6,15.6,54.8,3,27.4,9.8,6,30.1,6,4.5,90.4,96.7,9.6,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,19,20,18,27,24,99,20,33,110,31,35,293,147,341,19,20,18,27,24,99,20,33,110,31,35,293,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,32,29.3,48.7,17.6,31.5,26.3,47.4,20.5,32,29.3,48.7,17.6,31.5,26.3,47.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220412,4/12/2022,088691,CMX ,01,088 ,577639,20272,72001,88326,324690,17029,165244,48219,31725,172920,35658,26859,522375,556181,55264,21458,577639,20272,72001,88326,324690,17029,165244,48219,31725,172920,35658,26859,522375,556181,55264,21458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16973,1283,668,337,10287,-499,16924,1526,-516,-3330,3322,-712,13487,14076,3486,2897,100,3.5,12.5,15.3,56.2,2.9,28.6,8.3,5.5,29.9,6.2,4.6,90.4,96.3,9.6,3.7,100,3.5,12.5,15.3,56.2,2.9,28.6,8.3,5.5,29.9,6.2,4.6,90.4,96.3,9.6,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,16,21,17,28,22,113,15,34,112,29,36,304,145,351,16,21,17,28,22,113,15,34,112,29,36,304,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3,32.1,29.1,48.7,17.7,31.5,26.3,47.3,20.3,32.1,29.1,48.7,17.7,31.5,26.3,47.3,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220405,4/5/2022,088691,CMX ,01,088 ,560666,18989,71333,87989,314403,17528,148320,46693,32241,176250,32336,27571,508888,542105,51778,18561,560666,18989,71333,87989,314403,17528,148320,46693,32241,176250,32336,27571,508888,542105,51778,18561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13855,600,1018,-1634,-9231,-7510,1834,8509,-5143,-4896,484,138,-16611,-11735,2756,-2120,100,3.4,12.7,15.7,56.1,3.1,26.5,8.3,5.8,31.4,5.8,4.9,90.8,96.7,9.2,3.3,100,3.4,12.7,15.7,56.1,3.1,26.5,8.3,5.8,31.4,5.8,4.9,90.8,96.7,9.2,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,11,21,17,24,20,94,22,34,108,29,35,275,144,326,11,21,17,24,20,94,22,34,108,29,35,275,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,32.9,30.2,49.6,18.9,32.1,27.6,48.1,21.2,32.9,30.2,49.6,18.9,32.1,27.6,48.1,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220329,3/29/2022,088691,CMX ,01,088 ,574521,18389,70315,89623,323634,25038,146486,38184,37384,181146,31852,27433,525499,553840,49022,20681,574521,18389,70315,89623,323634,25038,146486,38184,37384,181146,31852,27433,525499,553840,49022,20681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30670,-10497,-23484,-13393,3936,1901,-6103,727,4628,5075,-11319,-7862,-26251,-31473,-4419,803,100,3.2,12.2,15.6,56.3,4.4,25.5,6.6,6.5,31.5,5.5,4.8,91.5,96.4,8.5,3.6,100,3.2,12.2,15.6,56.3,4.4,25.5,6.6,6.5,31.5,5.5,4.8,91.5,96.4,8.5,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,15,22,16,25,21,93,20,41,113,25,33,283,147,328,15,22,16,25,21,93,20,41,113,25,33,283,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,32,30,48.6,19.1,31.6,27.6,46.8,20.9,32,30,48.6,19.1,31.6,27.6,46.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220322,3/22/2022,088691,CMX ,01,088 ,605191,28886,93799,103016,319698,23137,152589,37457,32756,176071,43171,35295,551750,585313,53441,19878,605191,28886,93799,103016,319698,23137,152589,37457,32756,176071,43171,35295,551750,585313,53441,19878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12414,2599,74,6251,-7070,-4856,-13008,-1603,1428,-5063,-2712,1124,-11525,-13615,-889,1201,100,4.8,15.5,17,52.8,3.8,25.2,6.2,5.4,29.1,7.1,5.8,91.2,96.7,8.8,3.3,100,4.8,15.5,17,52.8,3.8,25.2,6.2,5.4,29.1,7.1,5.8,91.2,96.7,8.8,3.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,13,24,17,24,21,93,19,32,109,32,42,279,150,327,13,24,17,24,21,93,19,32,109,32,42,279,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,29.9,30.4,45.4,19.1,29.6,28.3,44.6,20.6,29.9,30.4,45.4,19.1,29.6,28.3,44.6,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220315,3/15/2022,088691,CMX ,01,088 ,617605,26287,93725,96765,326768,27993,165597,39060,31328,181134,45883,34171,563275,598928,54330,18677,617605,26287,93725,96765,326768,27993,165597,39060,31328,181134,45883,34171,563275,598928,54330,18677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20897,2551,-6088,-3822,-4688,12919,-15913,523,-7226,-1974,-5810,-5798,-19263,-16168,-1634,-4729,100,4.3,15.2,15.7,52.9,4.5,26.8,6.3,5.1,29.3,7.4,5.5,91.2,97,8.8,3,100,4.3,15.2,15.7,52.9,4.5,26.8,6.3,5.1,29.3,7.4,5.5,91.2,97,8.8,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,14,24,16,24,23,103,18,31,107,38,43,289,157,340,14,24,16,24,23,103,18,31,107,38,43,289,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,29.4,45.8,18.7,29.9,27.4,45,20,30,29.4,45.8,18.7,29.9,27.4,45,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220308,3/8/2022,088691,CMX ,01,088 ,638502,23736,99813,100587,331456,15074,181510,38537,38554,183108,51693,39969,582538,615096,55964,23406,638502,23736,99813,100587,331456,15074,181510,38537,38554,183108,51693,39969,582538,615096,55964,23406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22902,5047,5310,4887,25761,2232,-5705,-57,-15438,16146,-6268,10035,17204,21575,5698,1327,100,3.7,15.6,15.8,51.9,2.4,28.4,6,6,28.7,8.1,6.3,91.2,96.3,8.8,3.7,100,3.7,15.6,15.8,51.9,2.4,28.4,6,6,28.7,8.1,6.3,91.2,96.3,8.8,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,14,25,19,25,21,99,17,30,101,45,47,286,163,344,14,25,19,25,21,99,17,30,101,45,47,286,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,29.5,28.7,44.5,18.1,29.5,26.4,43.7,19.4,29.5,28.7,44.5,18.1,29.5,26.4,43.7,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220301,3/1/2022,088691,CMX ,01,088 ,615600,18689,94503,95700,305695,12842,187215,38594,53992,166962,57961,29934,565334,593521,50266,22079,615600,18689,94503,95700,305695,12842,187215,38594,53992,166962,57961,29934,565334,593521,50266,22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112,3942,8845,-2211,8973,-4182,3859,-5786,-1808,222,-4607,3114,2936,4549,1176,-437,100,3,15.4,15.5,49.7,2.1,30.4,6.3,8.8,27.1,9.4,4.9,91.8,96.4,8.2,3.6,100,3,15.4,15.5,49.7,2.1,30.4,6.3,8.8,27.1,9.4,4.9,91.8,96.4,8.2,3.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,13,24,19,23,16,108,18,32,91,51,41,279,163,348,13,24,19,23,16,108,18,32,91,51,41,279,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,29.2,31.2,45.6,18.1,29,26.5,42.9,21.3,29.2,31.2,45.6,18.1,29,26.5,42.9,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220222,2/22/2022,088691,CMX ,01,088 ,611488,14747,85658,97911,296722,17024,183356,44380,55800,166740,62568,26820,562398,588972,49090,22516,611488,14747,85658,97911,296722,17024,183356,44380,55800,166740,62568,26820,562398,588972,49090,22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52843,907,8136,612,24230,1326,31826,556,8787,5001,6736,1983,50442,51754,2401,1089,100,2.4,14,16,48.5,2.8,30,7.3,9.1,27.3,10.2,4.4,92,96.3,8,3.7,100,2.4,14,16,48.5,2.8,30,7.3,9.1,27.3,10.2,4.4,92,96.3,8,3.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,14,26,17,23,20,110,24,38,87,57,39,282,178,357,14,26,17,23,20,110,24,38,87,57,39,282,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,27.7,31.7,44,18.7,27.6,27.3,41.8,20.8,27.7,31.7,44,18.7,27.6,27.3,41.8,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,220215,2/15/2022,088691,CMX ,01,088 ,558645,13840,77522,97299,272492,15698,151530,43824,47013,161739,55832,24837,511956,537218,46689,21427,558645,13840,77522,97299,272492,15698,151530,43824,47013,161739,55832,24837,511956,537218,46689,21427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45803,1187,11378,198,17448,-876,34296,-3943,5507,-586,10746,4257,43983,44517,1820,1286,100,2.5,13.9,17.4,48.8,2.8,27.1,7.8,8.4,29,10,4.4,91.6,96.2,8.4,3.8,100,2.5,13.9,17.4,48.8,2.8,27.1,7.8,8.4,29,10,4.4,91.6,96.2,8.4,3.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,13,24,19,21,20,92,26,37,82,46,37,256,165,321,13,24,19,21,20,92,26,37,82,46,37,256,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,27.9,32.2,44.9,19.8,27.8,28.7,43.4,21.6,27.9,32.2,44.9,19.8,27.8,28.7,43.4,0,0,0,0,0,0,0,0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
