"Date","Price","Open","High","Low","Vol.","Change %"
"04/08/2022","16.6062","16.7879","16.8307","16.5926","","-1.00%"
"03/08/2022","16.7732","16.8133","16.9209","16.6707","","-0.19%"
"02/08/2022","16.8052","16.4700","16.8548","16.4374","","2.02%"
"01/08/2022","16.4729","16.5617","16.6750","16.4150","","-1.00%"
"29/07/2022","16.6389","16.4856","16.6808","16.3881","","0.70%"
"28/07/2022","16.5226","16.7067","16.8315","16.4767","","-1.03%"
"27/07/2022","16.6952","16.9163","16.9373","16.6578","","-1.42%"
"26/07/2022","16.9354","16.7794","16.9773","16.6836","","0.84%"
"25/07/2022","16.7949","16.8379","16.8941","16.7104","","-0.21%"
"22/07/2022","16.8304","17.0354","17.1024","16.7807","","-1.36%"
"21/07/2022","17.0616","17.1516","17.2619","16.9971","","-0.51%"
"20/07/2022","17.1485","17.0915","17.1968","17.0330","","0.38%"
"19/07/2022","17.0831","17.1182","17.1584","16.9516","","-0.20%"
"18/07/2022","17.1170","17.1023","17.1874","16.9644","","0.31%"
"15/07/2022","17.0634","17.1993","17.2854","17.0434","","-0.63%"
"14/07/2022","17.1723","16.9258","17.3094","16.9160","","1.54%"
"13/07/2022","16.9117","17.0254","17.1825","16.8545","","-0.63%"
"12/07/2022","17.0196","17.1000","17.1918","16.9394","","-0.51%"
"11/07/2022","17.1063","16.8700","17.1299","16.8317","","1.45%"
"08/07/2022","16.8625","16.6686","16.9671","16.6674","","0.96%"
"07/07/2022","16.7019","16.8108","16.8619","16.6720","","-0.58%"
"06/07/2022","16.7987","16.5368","16.8612","16.5093","","1.64%"
"05/07/2022","16.5283","16.3495","16.6091","16.2182","","1.21%"
"04/07/2022","16.3302","16.3125","16.3740","16.2324","","-0.40%"
"01/07/2022","16.3958","16.2802","16.5004","16.2770","","0.76%"
"30/06/2022","16.2720","16.2400","16.4760","16.1719","","0.26%"
"29/06/2022","16.2305","16.0710","16.2998","16.0268","","0.88%"
"28/06/2022","16.0884","15.8565","16.1005","15.8091","","1.46%"
"27/06/2022","15.8563","15.8000","15.9308","15.7635","","0.36%"
"24/06/2022","15.7990","15.9665","15.9895","15.7555","","-0.96%"
"23/06/2022","15.9527","15.9083","16.0547","15.9007","","0.29%"
"22/06/2022","15.9067","15.9312","16.0616","15.8511","","-0.09%"
"21/06/2022","15.9204","16.0360","16.0626","15.8233","","-0.67%"
"20/06/2022","16.0285","15.9867","16.0919","15.9461","","0.36%"
"17/06/2022","15.9708","15.9947","16.0572","15.8538","","-0.09%"
"16/06/2022","15.9851","15.7761","16.1055","15.7472","","1.28%"
"15/06/2022","15.7829","16.0616","16.0951","15.7164","","-1.69%"
"14/06/2022","16.0541","16.1114","16.1686","15.9701","","-0.30%"
"13/06/2022","16.1025","15.8495","16.1897","15.8177","","1.72%"
"10/06/2022","15.8305","15.5106","15.9226","15.3987","","2.06%"
"09/06/2022","15.5104","15.2848","15.5212","15.1654","","1.49%"
"08/06/2022","15.2825","15.3942","15.4473","15.2558","","-0.66%"
"07/06/2022","15.3842","15.4333","15.5522","15.3286","","-0.29%"
"06/06/2022","15.4292","15.6000","15.6000","15.2967","","-0.65%"
"03/06/2022","15.5296","15.4766","15.5929","15.3790","","0.39%"
"02/06/2022","15.4695","15.5771","15.6335","15.4482","","-0.73%"
"01/06/2022","15.5839","15.6288","15.7075","15.4806","","-0.27%"
"31/05/2022","15.6258","15.4918","15.6870","15.4759","","0.91%"
"30/05/2022","15.4843","15.5913","15.6125","15.4482","","-0.54%"
"27/05/2022","15.5688","15.7068","15.7469","15.5329","","-0.74%"
"26/05/2022","15.6848","15.7638","15.8679","15.6890","","-0.29%"
"25/05/2022","15.7308","15.6320","15.7821","15.5598","","0.56%"
"24/05/2022","15.6429","15.7599","15.8564","15.6211","","-0.69%"
"23/05/2022","15.7515","15.8844","15.8977","15.6334","","-0.52%"
"20/05/2022","15.8332","15.8367","15.9502","15.7899","","-0.11%"
"19/05/2022","15.8509","16.0606","16.0990","15.7647","","-1.05%"
"18/05/2022","16.0183","15.9222","16.1109","15.8776","","0.71%"
"17/05/2022","15.9046","16.1855","16.1940","15.8857","","-1.55%"
"16/05/2022","16.1551","16.1167","16.3248","16.1167","","0.01%"
"13/05/2022","16.1533","16.1317","16.2914","15.9776","","0.33%"
"12/05/2022","16.1008","16.0821","16.2695","16.0542","","0.09%"
"11/05/2022","16.0857","16.1454","16.1809","15.9843","","-0.32%"
"10/05/2022","16.1379","16.1790","16.2690","16.0534","","-0.11%"
"09/05/2022","16.1550","16.0160","16.2737","16.0078","","0.92%"
"06/05/2022","16.0085","15.9880","16.1814","15.8868","","0.14%"
"05/05/2022","15.9855","15.4492","16.0844","15.4313","","3.51%"
"04/05/2022","15.4433","15.7763","15.8800","15.4108","","-2.07%"
"03/05/2022","15.7692","16.1444","16.1735","15.7477","","-2.37%"
"02/05/2022","16.1519","15.8154","16.1997","15.7533","","2.18%"
"29/04/2022","15.8079","16.0297","16.0297","15.7174","","-1.34%"
"28/04/2022","16.0222","15.9080","16.1352","15.8417","","0.81%"
"27/04/2022","15.8936","15.8296","15.9941","15.7681","","0.38%"
"26/04/2022","15.8333","15.6800","15.8723","15.6274","","1.03%"
"25/04/2022","15.6713","15.5992","15.7987","15.5817","","0.24%"
"22/04/2022","15.6345","15.3825","15.6835","15.3689","","1.57%"
